ID,名刺画像ファイル名（表）,名刺画像ファイル名（裏）,回答日時,テスト回答,Q.01_社員CD（8桁）,Q.02_お客様の主な業界,Q.03_打ち合わせ種類（複数選択可）,Q.04_【打合せ内容】フリー入力,Q.05_【打合せ内容】イメージ図・ポンチ絵,Q.06_【打合せ内容】緊急度（複数選択可）,Q.07_【打合せ内容】営業フォロー担当者（例：支店名＋営業氏名）,Q.08_【案件情報】案件名（ライン名・装置名など）,Q.09_【案件情報】必要時期(見込時期),Q.10_【案件情報】案件種別,Q.11_【案件情報】開発要望（THKに対する新製品の開発要望があればチェックを入れてください。）,Q.12_カタログの請求：総合,Q.13_カタログ請求：要素部品,Q.14_カタログ請求：事業開発,Q.15_カタログ請求：IMT,Q.16_カタログの請求：フリー入力(上記カタログ以外の場合)
577,0008000091_00109_1.jpg,,2025/4/9 13:27,通常回答,11092184,一般産業機械,要素部品,,手書きデータ,挨拶・売込み,,,,,,,,,,
582,0008000091_00110_1.jpg,0008000091_00110_2.jpg,2025/4/9 13:32,通常回答,11019132,半導体/液晶,要素部品,村中部長宛に挨拶。退職されたことを伝え、統括部長に後日共有,手書きデータ,挨拶・売込み,統括部長,,,,,,,,,
584,0008000091_00111_1.jpg,,2025/4/9 13:35,通常回答,11093153,SIer,アクチュエータ,"アルミ鋳造設備のsier。
シグナス、コンテナ移載等メカモジュール等興味あり",手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
587,0008000091_00112_1.jpg,,2025/4/9 13:38,通常回答,11017069,その他,要素部品/OMNIedge,"情報収集で来場
保全で役にたつものをお探し
ダイナス、オムニエッジ紹介、カタログ渡し
保全に展開頂けるとのこと


",手書きデータ,カタログ希望、情報収集,,,,,,,,,,
588,0008000091_00113_1.jpg,,2025/4/9 13:44,通常回答,11093153,一般産業機械,SIGNAS,,手書きデータ,説明員判断でフォローが必要,名古屋　坪山,,,,,,,,,
589,0008000091_00114_1.jpg,,2025/4/9 13:44,通常回答,11093153,一般産業機械,SIGNAS,,手書きデータ,説明員判断でフォローが必要,名古屋　坪山,,,,,,,,,
590,0008000091_00115_1.jpg,,2025/4/9 13:45,通常回答,11093153,一般産業機械,SIGNAS,,手書きデータ,説明員判断でフォローが必要,名古屋　坪山,,,,,,,,,
592,0008000091_00116_1.jpg,,2025/4/9 13:47,通常回答,11023109,輸送機器（自動車等）,PPR,情報酬週程度でした,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
593,0008000091_00117_1.jpg,,2025/4/9 13:47,通常回答,11093153,一般産業機械,SIGNAS,同社　林氏と同席,手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
595,0008000091_00118_1.jpg,,2025/4/9 13:54,通常回答,11087023,輸送機器（自動車等）,SIGNAS,"バンパー搬送に検討してみたい
(パネル展示そのもの)
パンフレット持ち帰り",手書きデータ,営業打合せ希望(客先要望),,,6ヶ月以内,今回限り,,,,,,
597,0008000091_00119_1.jpg,0008000091_00119_2.jpg,2025/4/9 13:57,通常回答,11024061,商社,要素部品/アクチュエータ,新入社員とのことで機械要素部品の勉強で来展。ガイド、ボールネジ、アクチュエータの紹介。,手書きデータ,挨拶・売込み,,,,,,,,,,
598,0008000091_00120_1.jpg,,2025/4/9 13:59,通常回答,11019158,工作機械,要素部品,ニップルに注入するMG70のグラスガンだが、都度手動で入れないといけないので手間。電動ガンのご所望,手書きデータ,営業打合せ希望(客先要望),,,3ヶ月以内,,,,,,,
599,0008000091_00121_1.jpg,,2025/4/9 13:59,通常回答,9911022121,その他,要素部品/アクチュエータ,"60kgのリフター昇降の案件がある。客先からIAIロボシリンダーの指定があったが、ごつくなってしまうので、LMガイドを使って設計する予定。
個人で設計をやっている。デンソー,堀内電気など。
THKのガイド,アクチュエーターをよく使うそう。
総合カタログ,電動アクチュエーター総合カタログの送付の要望があったので送付をお願いします。
",手書きデータ,説明員判断でフォローが必要/カタログ希望、情報収集,,,6ヶ月以内,今回限り,,直動総合ｶﾀﾛｸﾞ / 515J/電動ｱｸﾁｭｴｰﾀ総合ｶﾀﾛｸﾞ / 612J,,,,
601,0008000091_00122_1.jpg,,2025/4/9 14:01,通常回答,11017069,その他,要素部品/ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ),"挨拶、売り込み
中空シャフトの鉄材やSUS材の加工メーカー
今後環境開発にステージを使う機会があるかもとのことでステージを紹介。",手書きデータ,挨拶・売込み,,,,,,,,,,
605,0008000091_00123_1.jpg,0008000091_00123_2.jpg,2025/4/9 14:09,通常回答,11089205,その他,該当なし,挨拶のみ,手書きデータ,挨拶・売込み,,,,,,,,,,
606,0008000091_00124_1.jpg,0008000091_00124_2.jpg,2025/4/9 14:11,通常回答,11089205,輸送機器（自動車等）,アクチュエータ/ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ)/PRS･TNH,ロボット興味ある,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
607,0008000091_00125_1.jpg,,2025/4/9 14:13,通常回答,11090010,工作機械,要素部品/新製品(RT),"ロータリー研削盤φ５０　薄膜のワーク
平面度１μm以下を目標　ワークを回転するクロスローラーリングの負荷荷重の検討をサポートして欲しい。→プーリーテンション作用

そのワーク計測にクロスローラーテーブルを使いたい。→真直１μm以下",手書きデータ,営業打合せ希望(客先要望),,"平面研削盤　電池部品
現在は試作評価段階
一年以内に量産化",1年以内,開発（試作）,,,,,,
608,0008000091_00126_1.jpg,,2025/4/9 14:13,通常回答,11021074,電気/電子部品,要素部品,,手書きデータ,挨拶・売込み,,,,,,,,,,
609,,,2025/4/9 14:14,通常回答,11009158,輸送機器（自動車等）,アクチュエータ/ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ),"自社設備向け　ステアリングサポート材
溶接組立工程搬送

1200L φ40ステアリングサポート材自動搬送
ストローク2〜3m
現状:手動ハンドリング
荷重2kg以下
これから予算取りで来年めど検討中。
毎日500本ハンドリングしている。
タクトは未定、要検討。",手書きデータ,営業打合せ希望(THK要望),浜松支店　村上,"自動搬送装置（丸棒φ4）
アクチュエータ組み合わせ3軸ユニット",1年以内,今回限り,,,,,,
610,0008000091_00128_1.jpg,,2025/4/9 14:15,通常回答,11023109,輸送機器（自動車等）,要素部品,"保全関係のお客様でした。

お困り事
過負荷でリテーナ入りボールネジが止まった。
給油についてヒアリングを行った。今は月に一回給油しているが、メンテナンスしやすいガイドとかないですかとのこと。
（給脂を側面側からできないか等）",手書きデータ,カタログ希望、情報収集,,,,,,,,,,
611,0008000091_00129_1.jpg,0008000091_00129_2.jpg,2025/4/9 14:15,通常回答,11024061,工作機械,要素部品,インド工場の調達担当。THKからはSRGよく使っているとのこと。,手書きデータ,挨拶・売込み,,,,,,,,,,
612,0008000091_00130_1.jpg,0008000091_00130_2.jpg,2025/4/9 14:16,通常回答,11024061,工作機械,要素部品,インド工場の調達担当。THKからはSRGよく使っているとのこと。,手書きデータ,挨拶・売込み,,,,,,,,,,
614,0008000091_00131_1.jpg,0008000091_00131_2.jpg,2025/4/9 14:16,通常回答,11024061,工作機械,要素部品,インド工場の調達担当。THKからはSRGよく使っているとのこと。,手書きデータ,挨拶・売込み,,,,,,,,,,
616,0008000091_00132_1.jpg,0008000091_00132_2.jpg,2025/4/9 14:18,通常回答,11024061,工作機械,要素部品,インド工場の調達担当。THKからはSRGよく使っているとのこと。,手書きデータ,挨拶・売込み,,,,,,,,,,
618,0008000091_00133_1.jpg,0008000091_00133_2.jpg,2025/4/9 14:22,通常回答,11011067,商社,該当なし,情報収集のため来場。新入社員見学。,手書きデータ,挨拶・売込み,,,,,,,,,,
619,0008000091_00134_1.jpg,,2025/4/9 14:23,通常回答,11024544,輸送機器（自動車等）,アクチュエータ,"エアシリンダーの置き換えを検討中
KRほかアクチュエーターをご紹介",手書きデータ,挨拶・売込み,,,,,,,,,,
620,0008000091_00135_1.jpg,,2025/4/9 14:28,通常回答,11024544,輸送機器（自動車等）,SIGNAS,"社内で運用中のAMRが回避動作をギリギリで行うという点が困りごと。
SIGNASをご紹介し、試走が可能である旨をお伝えした。",手書きデータ,挨拶・売込み,,,,,,,,,,
621,0008000091_00136_1.jpg,0008000091_00136_2.jpg,2025/4/9 14:28,通常回答,11096201,一般産業機械,アクチュエータ,,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
622,0008000091_00137_1.jpg,0008000091_00137_2.jpg,2025/4/9 14:28,通常回答,11096201,一般産業機械,アクチュエータ,,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
623,0008000091_00138_1.jpg,0008000091_00138_2.jpg,2025/4/9 14:29,通常回答,11096201,一般産業機械,アクチュエータ,,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
624,0008000091_00139_1.jpg,0008000091_00139_2.jpg,2025/4/9 14:29,通常回答,11096201,一般産業機械,アクチュエータ,,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
626,0008000091_00140_1.jpg,0008000091_00140_2.jpg,2025/4/9 14:29,通常回答,11096201,一般産業機械,アクチュエータ,,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
627,0008000091_00141_1.jpg,0008000091_00141_2.jpg,2025/4/9 14:30,通常回答,11096201,一般産業機械,アクチュエータ,,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
629,0008000091_00142_1.jpg,,2025/4/9 14:35,通常回答,11093153,一般産業機械,要素部品,プリンタ、インクトナー用射出成形機試作製作耐久評価中。射出軸他社高推力ねじ使用？評価後来年ベトナム工場へ3台納入予定。外販案でているが現状未定,手書きデータ,説明員判断でフォローが必要,,,,開発（試作）,,,,,,
631,0008000091_00143_1.jpg,,2025/4/9 14:40,通常回答,11023080,電気/電子部品,要素部品,"減速機用にクロスローラーリングを採用いただいているとのこと。
ねじり剛性がボールベアリング比較でどう違うかを聞かれた。

クロスローラーリングのセミナーに興味がある様子で、チラシを展開。",手書きデータ,挨拶・売込み,,,,,,,,,,
632,0008000091_00144_1.jpg,,2025/4/9 14:41,通常回答,11020519,食品/薬品/化粧品,アクチュエータ,多軸搬送の情報収集,手書きデータ,営業打合せ希望(THK要望),,化粧品ボトルの搬送　100gほど,,,,,,,,
635,0008000091_00145_1.jpg,,2025/4/9 14:46,通常回答,11090010,一般産業機械,要素部品,フィルムに熱をかけ、シート状にする工程に切断する装置がある。熱１５０°の影響でLMガイドが早期破損する。→対策案のサポートが必要,手書きデータ,説明員判断でフォローが必要,,,1年以内,,,,,,,
636,0008000091_00146_1.jpg,,2025/4/9 14:47,通常回答,11023109,その他,要素部品/アクチュエータ/該当なし,"電気化学測定を行うための試験機を試作で2台欲しいとのこと。
1軸のアクチュエータのような形状で、可動部分の先端にピックを用意して、通電させる機械で、ピックは8個必要で、同時に下に下ろす必要がある。

ガイドとネジとモーターでの形状を検討したが、ブッシュでもいいかもしれません。
3ヶ月以内〜6ヶ月で20万円いないで作りたい。",手書きデータ,説明員判断でフォローが必要/カタログ希望、情報収集,名古屋支店　坪山さん　,,3ヶ月以内,,,直動総合ｶﾀﾛｸﾞ / 515J,,,,
639,0008000091_00147_1.jpg,,2025/4/9 14:50,通常回答,11017069,一般産業機械,アクチュエータ,"基本的にIAIを使っている
SKRの特徴を紹介。
補助ガイドがいらず、寿命計算できるところにメリットを感じて頂く。
左右ネジのカタログのみ持ち帰りいただく

",手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
641,0008000091_00148_1.jpg,,2025/4/9 14:50,通常回答,11017069,一般産業機械,アクチュエータ,"基本的にIAIを使っている
SKRの特徴を紹介。
補助ガイドがいらず、寿命計算できるところにメリットを感じて頂く。
左右ネジのカタログのみ持ち帰りいただく

",手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
645,,,2025/4/9 14:52,通常回答,11009158,半導体/液晶,SIGNAS,社内設備　自動搬送ロボット,手書きデータ,営業打合せ希望(THK要望),FA 公荘さん（連絡済）,"自動搬送用に搬送ロボット検討中
屋外用について予算取り中、西川様4月に生産技術に異動されており引き継ぎ中の為、金額までは把握出来ていない。

屋内用はこれから予算とり、早ければ25年下期予算にて。
一宮の他社メーカーでデモ済
社内試走も提案、実際のルートを走らせたいので、休日希望。
道幅が狭いので、牽引でなく積載予定。
工場見学も提案中、調達と設計交えて対応へ。
",1年以内,今回限り,,,,,,
648,0008000091_00150_1.jpg,,2025/4/9 15:02,通常回答,11020070,一般産業機械,ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ)/SIGNAS,"工場自動化の案を探している。
シグナス、ユニット事業についてご紹介済み
社内にて検討するとのこと
具体化した際には話をいただけるとのこと",手書きデータ,カタログ希望、情報収集,,,,,,,,,,
649,0008000091_00151_1.jpg,,2025/4/9 15:03,通常回答,11014062,食品/薬品/化粧品,アクチュエータ/ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ)/SIGNAS,"省人化の必要性を感じている
オリコンユニットとSIGNASに興味を持って頂く",手書きデータ,カタログ希望、情報収集,,,それ以降,,,,,,,
653,,,2025/4/9 15:04,通常回答,11093171,工作機械,SIGNAS,"加工機等を製作しているメーカー
案件によっては搬送もどうかと
依頼されることがある

愛知県豊田地区の顧客
状況によっては同行等依頼しますとの事",手書きデータ,カタログ希望、情報収集,福山支店,具体的にはない,1年以内,今回限り,,,,,,
655,0008000091_00153_1.jpg,,2025/4/9 15:10,通常回答,11017069,その他,要素部品,"水がかかる工程でSHSAPC仕様を使用
1、2年で錆びるとのことで、SUS +APCを提案。
",手書きデータ,説明員判断でフォローが必要,,,,今回限り,,,,,,
